日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2020-01-06,'000018,神城A退,0.27,0.28,0.26,0.27,0.27,0.0,0.0,4.2491,58571757,16000715.39,458526152.97,372180378.42
2020-01-03,'000018,神城A退,0.27,0.28,0.26,0.27,0.27,0.0,0.0,4.0096,55270236,14993744.72,458526152.97,372180378.42
2020-01-02,'000018,神城A退,0.27,0.28,0.26,0.27,0.27,0.0,0.0,3.2506,44807234,12053932.45,458526152.97,372180378.42
2019-12-31,'000018,神城A退,0.27,0.27,0.26,0.27,0.27,0.0,0.0,1.4458,19930041,5273755.66,458526152.97,372180378.42
2019-12-30,'000018,神城A退,0.27,0.28,0.26,0.27,0.27,0.0,0.0,2.1588,29758473,7979347.98,458526152.97,372180378.42
2019-12-27,'000018,神城A退,0.27,0.29,0.27,0.27,0.27,0.0,0.0,4.9616,68392417,19129601.36,458526152.97,372180378.42
2019-12-26,'000018,神城A退,0.27,0.28,0.26,0.26,0.26,0.01,3.8462,3.4945,48170407,12923792.41,458526152.97,372180378.42
2019-12-25,'000018,神城A退,0.26,0.27,0.25,0.26,0.27,-0.01,-3.7037,2.7656,38122007,9936488.82,441543702.86,358395919.96
2019-12-24,'000018,神城A退,0.27,0.28,0.26,0.27,0.27,0.0,0.0,2.9864,41165760,10948765.6,458526152.97,372180378.42
2019-12-23,'000018,神城A退,0.27,0.28,0.26,0.27,0.26,0.01,3.8462,4.4405,61209657,16576391.61,458526152.97,372180378.42
2019-12-20,'000018,神城A退,0.26,0.26,0.25,0.26,0.25,0.01,4.0,2.3923,32976460,8515375.0,441543702.86,358395919.96
2019-12-19,'000018,神城A退,0.25,0.26,0.25,0.25,0.25,0.0,0.0,1.2556,17307961,4375832.25,424561252.75,344611461.5
2019-12-18,'000018,神城A退,0.25,0.26,0.24,0.25,0.25,0.0,0.0,2.9411,40541581,10124554.25,424561252.75,344611461.5
2019-12-17,'000018,神城A退,0.25,0.26,0.24,0.25,0.25,0.0,0.0,3.2527,44836860,11226999.4,424561252.75,344611461.5
2019-12-16,'000018,神城A退,0.25,0.26,0.24,0.25,0.25,0.0,0.0,2.9542,40721485,10201832.88,424561252.75,344611461.5
2019-12-13,'000018,神城A退,0.25,0.25,0.24,0.24,0.24,0.01,4.1667,1.4828,20439867,4958144.08,424561252.75,344611461.5
2019-12-12,'000018,神城A退,0.24,0.26,0.24,0.25,0.25,-0.01,-4.0,3.787,52201661,12906258.64,407578802.64,330827003.04
2019-12-11,'000018,神城A退,0.25,0.26,0.25,0.26,0.26,-0.01,-3.8462,3.0101,41492418,10557846.1,424561252.75,344611461.5
2019-12-10,'000018,神城A退,0.26,0.27,0.25,0.26,0.26,0.0,0.0,5.7244,78908317,20490596.98,441543702.86,358395919.96
